linea;sublinea;subgrupo;subgrup2;nombre;refer;codigo;nomprov;q_fin;s_fin;qventa;valoriz1;marca;nomb_marca;talla;refabrica;cod_ref;pvta1i
01;02;;;NEVERA MINIBAR 47 LITROS K-DMB47R1 ROJO MICKEY MOUSE KALLEY;K-DMB47R1;08444;;1;621739;0;0;0011;KALLEY;;;;965000
01;02;;;NEVERA MINIBAR 88 LITROS 2P MDRT87CCDLS SILVER MIDEA;MDRT87CCDLS;10319;;2;1184874;0;0;0493;MIDEA;;;;918000
01;02;;;NEVERA MINIBAR 93 LITROS SILVER RLH12D1NKDD HISENSE;RLH12D1NKDD;09682;;1;544040,6;0;0;0558;HISENSE;;;;842000
01;02;;;NEVERA NO FROST 230 LITROS RMA230FJCG1 GRIS GRAFITO MABE;RMA230FJCG MABE;02916;;1;1223041;0;0;0033;MABE;;;;1895000
01;02;;;NEVERA NO FROST 234 LITROS RT22FARADS8 SILVER INV. SAMSUNG;RT22FARADS8;06256;;4;5096415,033;0;0;0016;SAMSUNG;;;;1950000
01;02;;;NEVERA NO FROST 243 LITROS NEGRO M/EXT NEV243SEMENER2 HACEB;NEV243SEMENER2;08651;;1;1284875;0;0;0030;HACEB;;;;1990000
01;02;;;NEVERA NO FROST 243 LITROS TITANIO NEV243SEMITIR2 HACEB;NEV243SEMITIR2;08660;;5;6042851,95;1;0;0030;HACEB;;;;1872000
01;02;;;NEVERA NO FROST 247 LITROS RMA247FJCG GRAFITO MABE;RMA247FJCG;10206;;2;2294120;0;0;0033;MABE;;;;1775000
01;02;;;NEVERA NO FROST 249 LITROS TITANIUM CR249 CHALLENGER;CR249;09993;;1;1198976,4;1;0;0044;CHALLENGER;;;;1865000
01;02;;;NEVERA NO FROST 250 LITROS RMA250FJCG1 GRAFITO MABE;RMA250FJCG1;05299;;5;6466203,75;0;0;0033;MABE;;;;1980000
01;02;;;NEVERA NO FROST 255 LITROS RT25FARADS8 SILVER SAMSUNG;RT25FARADS8;06274;;2;2783249,453;0;0;0016;SAMSUNG;;;;2200000
01;02;;;NEVERA NO FROST 262 LITROS WRW25CKTWW GRIS WHIRLPOOL;WRW25CKTWW;07893;;1;1253569;1;0;0032;WHIRLPOOL;;;;1940000
01;02;;;NEVERA NO FROST 266 LITROS CR266 TITANIUM CHALLENGER;CR266;10317;;2;2552910;0;0;0044;CHALLENGER;;;;1975000
01;02;;;NEVERA NO FROST 267 LITROS RMA267PYCU INOX MABE;RMA267PYCU;09078;;2;2765090;0;0;0033;MABE;;;;2140000
01;02;;;NEVERA NO FROST 271 LITROS N271MIINOX M/INT HACEB;N271MIIX;10186;;1;1210346,01;0;0;0030;HACEB;;;;1875000
01;02;;;NEVERA NO FROST 271 LITROS NEV271SEMIINOXR2 INOX HACEB;NEV271SEMIINOXR2;10327;;3;3816806,73;0;0;0030;HACEB;;;;1970000
01;02;;;NEVERA NO FROST 284 LITROS WRW27CKTWW GRIS WHIRLPOOL;WRW27CKTWW;07892;;2;2709244;0;0;0032;WHIRLPOOL;;;;2098000
01;02;;;NEVERA NO FROST 290 LITROS CR290 TITANIUM CHALLENGER;CR290;10207;;2;2660504;0;0;0044;CHALLENGER;;;;2060000
01;02;;;NEVERA NO FROST 294 LITROS N311SEMITIR2 M/INT HACEB;N311SEMITIR2;09899;;2;2809932;0;0;0030;HACEB;;;;2175000
01;02;;;NEVERA NO FROST 297 LITROS RMA300FJCG DA GRAFITO MABE;RMA300FJCG;06573;;4;5400131;1;0;0033;MABE;;;;2045000
01;02;;;NEVERA NO FROST 297 LITROS RMA313FXCC NEGRA MABE;RMA313FXCC;08557;;1;1474790;0;0;0033;MABE;;;;2285000
01;02;;;NEVERA NO FROST 303 LITROS WRW32CKTWW GRIS WHIRLPOOL;WRW32CKTWW;07891;;2;2914286;0;0;0032;WHIRLPOOL;;;;2255000
01;02;;;NEVERA NO FROST 310 LITROS RT31DG5220B1 NEGRO INV SAMSUNG;RT31DG5220B1;09448;;3;4705461,75;0;0;0016;SAMSUNG;;;;2420000
01;02;;;NEVERA NO FROST 313 LITROS RMA313FXCT INOX 2P MABE;RMA313FXCT;08416;;2;2716806,72;0;0;0033;MABE;;;;2105000
01;02;;;NEVERA NO FROST 317 LTS CR317 TITANIUM CHALLENGER;CR317;09949;;1;1379832;1;0;0044;CHALLENGER;;;;2135000
01;02;;;NEVERA NO FROST 350 LTS RT35DG5220B1 NG INV SAMSUNG;RT35DG5220B1 NG;09734;;3;5135295;0;0;0016;SAMSUNG;;;;2650000
01;02;;;NEVERA NO FROST 360 LITROS CR360/RED GLASS COLOR CHALLENGER;CR360/RED;08418;;1;1873103;0;0;0044;CHALLENGER;;;;2898000
01;02;;;NEVERA NO FROST 380 LITROS RT38K571JS9 SILVER INV SAMSUNG;RT38K571JS9;06028;;2;2923921,067;0;0;0016;SAMSUNG;;;;2525000
01;02;;;NEVERA NO FROST 391 LITROS ALC404SEDAMETIINV M/EXT HACEB;NEVALC404SEDAMETIIN;10511;;1;1738655,46;0;0;0030;HACEB;;;;2690000
01;02;;;NEVERA NO FROST 400 LITROS RMP410FZCC BLACK STEEL MABE;RMP410FZCC;06851;;1;1713446;0;0;0033;MABE;;;;2653000
01;02;;;NEVERA NO FROST 404 LITROS HIMALAYA404SETIR2 HACEB;HIMALAYA404SETIR2;06821;;2;3374229,337;0;0;0030;HACEB;;;;2695000
01;02;;;NEVERA NO FROST 421 LITROS RMP421FBCG GRAFITO MABE;RMP421FBCG;09951;;3;4494867,327;0;0;0033;MABE;;;;2315000
01;02;;;NEVERA NO FROST 421 LITROS RMP421FYCU INOX MABE;RMP421FYCU;10315;;3;4950835,5;0;0;0033;MABE;;;;2560000
01;02;;;NEVERA NO FROST 438 LITROS RMP438FYCU INOX MABE;RMP438FYCU;10320;;1;1852356;0;0;0033;MABE;;;;2868000
01;02;;;NEVERA NO FROST 439 LITROS RT44A6320S9 INOX INVERTER SAMSUNG;RT44A6320S9;06813;;3;5566386;1;0;0016;SAMSUNG;;;;2965000
01;02;;;NEVERA NO FROST 448 LITROS NEV448SEPDNER2 NG P/DIG HACEB;NEV448SEPDNER2;08687;;1;1840336,13;0;0;0030;HACEB;;;;2850000
01;02;;;NEVERA NO FROST 450 LITROS CR450/RED GLASS ROJO CHALLENGER;CR450/RED;08572;;1;2158824;0;0;0044;CHALLENGER;;;;3340000
01;02;;;NEVERA RB30N4160B1CO 313 LITROS TIPO EUROPEO NG SAMSUNG;RB30N4160B1CO;05416;;2;4475630;0;0;0016;SAMSUNG;;;;3465000
01;03;;;LICUADORA + PICATODO HEBL-1055N SILVER HOME ELEMENTS;HEBL-1055N;04142;;2;244400,8;1;0;0003;HOME ELEMENTS;;;;200000
01;03;;;LICUADORA 1.25 LITROS 550W DURAPRO BLBD210GB BLACK & DECKER;BLBD210GB;08491;;6;411890,7201;2;0;0014;BLACK & DECKER;;;;110000
01;03;;;LICUADORA 1.25 LITROS 700W BL0876-2SDLA PL BLACK & DECKER;BL0876-2SDLA;10509;;4;413109,24;0;0;0014;BLACK & DECKER;;;;160000
01;03;;;LICUADORA 1.25 LITROS K-LPV40 400W BLANCO KALLEY;K-LPV40;08748;;2;129580;0;0;0011;KALLEY;;;;102000
01;03;;;LICUADORA 1.25 LTS 550W DURAPRO BLBD210GR RJ BLACK & DECKER;BLBD210GR;09819;;3;229075,476;0;0;0014;BLACK & DECKER;;;;122000
01;03;;;LICUADORA 1.25 LTS+PICATODO V/VID.NG HELVV500N HOME ELEMENTS;HELVV500N;10453;;3;197285,37;3;0;0003;HOME ELEMENTS;;;;105000
01;03;;;LICUADORA 1.25LTS 500W MULTIPOWER NG HELVP500N HOME ELEMENTS;HELVP500N;09132;;2;110869,7345;9;0;0003;HOME ELEMENTS;;;;88000
01;03;;;LICUADORA 1.25LTS 500W MULTIPW AT HELVP500AT HOME ELEMENTS;HELVP500AT;09814;;1;55902,78;10;0;0003;HOME ELEMENTS;;;;88000
01;03;;;LICUADORA 1.5 LITROS 10 VEL. 450W  6832 NEGRA OSTER;6832;06542;;6;630252,12;4;0;0007;OSTER;;;;165000
01;03;;;LICUADORA 1.5 LITROS 400W V/PLASTICO K-LPP40S BL KALLEY;K-LPP40S;09588;;2;84349,2548;20;0;0011;KALLEY;;;;69000
01;03;;;LICUADORA 1.5 LITROS BL1300DG-PLA 900W DIG. BLACK & DECKER;BL1300DG-PLA;08105;;1;179249,7733;2;0;0014;BLACK & DECKER;;;;250000
01;03;;;LICUADORA 1.5 LITROS HELIX BL1600BG-LA 800W BLACK & DECKER;BL1600BG-LA;08101;;1;172697;0;0;0014;BLACK & DECKER;;;;270000
01;03;;;LICUADORA 1.5 LITROS REVERSIBLE NG 700W BLSTPYG1309B OSTER;BLSTPYG1309B;07954;;25;6935501;2;0;0007;OSTER;;;;435000
01;03;;;LICUADORA 1.5LTS 450W LICUAPLUS HE-4819NC NG HOME ELEMENTS;HE-4819NC;08587;;2;132344,93;1;0;0003;HOME ELEMENTS;;;;105000
01;03;;;LICUADORA 1.5LTS 800W 6 VEL. BLSTPEG-BPB NG OSTER;BLSTPEG-BPB;08780;;45;5885891,163;7;0;0007;OSTER;;;;215000
01;03;;;LICUADORA 1.5LTS 800W 6 VEL. BLSTPEG-GPB GRIS OSTER;BLSTPEG-GPB;08781;;30;4134453,9;2;0;0007;OSTER;;;;215000
01;03;;;LICUADORA 1.5LTS 800W 6 VEL. BLSTPEG-RPB ROJA OSTER;BLSTPEG-RPB;08782;;28;3647058,8;4;0;0007;OSTER;;;;202000
01;03;;;LICUADORA 1.8LTS 1000W ELITE INOX PRO L62170 UNIVERSAL;L62170;10071;;1;198569,29;0;0;0010;UNIVERSAL;;;;310000
01;03;;;LICUADORA 2 LITROS XPERT BLST3A-CPG SILVER OSTER;BLST3A-CPG;02633;;1;386976;2;0;0007;OSTER;;;;600000
01;03;;;LICUADORA 2 VELOCIDADES LSH-201 600W SHIMASU;LSH-201;02173;;1;164954,87;0;0;0179;SHIMASU;;;;265000
01;03;;;LICUADORA 2VEL 1.2 LITROS 400W 450-20 CROMADA OSTER;450-20;07556;;4;601680,68;1;0;0007;OSTER;;;;235000
01;03;;;LICUADORA BASICA 400W K-ML400N NEGRA KALLEY;K-ML400N;05281;;1;53557,3333;0;0;0011;KALLEY;;;;90000
01;03;;;LICUADORA CLASICA 700W CLASICA BLST4655 OSTER;BLST4655;06190;;3410;605915017,6;2761;0;0007;OSTER;;;;275000
01;03;;;LICUADORA DEPORTIVA 450W ACTIFIT BLSTAFB013 OSTER;BLSTAFB013;09116;;4;537748,8;0;0;0007;OSTER;;;;240000
01;03;;;LICUADORA DEPORTIVA ELITE INOX 200W L71480 UNIVERSAL;L71480;07617;;2;205345,22;2;0;0010;UNIVERSAL;;;;165000
01;03;;;LICUADORA ELITE TURBO MAX 1.8LTS 1500W L62090 UNIVERSAL;L62090;07616;;1;235355;1;0;0010;UNIVERSAL;;;;365000
01;03;;;LICUADORA INDUSTRIAL 25 LITROS LI25 2HP FERRECOMPRESORES;LI25;08276;;1;1722689;0;0;0547;FERRECOMPRESORES;;;;2770000
01;03;;;LICUADORA INFINY FORCE GRIS LM810E56 10VEL IMUSA;LM810E56;05565;;1;98470;0;0;0009;IMUSA;;;;160000
01;03;;;LICUADORA INFINY FORCE XL 10V  LM820856 NEGRA IMUSA;LM820856;06911;;1;100756;2;0;0009;IMUSA;;;;160000
01;03;;;LICUADORA KALIMAN BLSTKAG-RRD-013 ROJA OSTER;BLSTKAG-RRD-013;06261;;3;334199,5964;2;0;0007;OSTER;;;;175000
01;03;;;LICUADORA KALIMAN BLSTKAG-WRD-013 PLATA OSTER;BLSTKAG-WRD-013;06262;;14;1565444,268;0;0;0007;OSTER;;;;175000
01;03;;;LICUADORA L71470 DEPORTIVA UNIVERSAL;L71470;02156;;3;194069,7872;0;0;0010;UNIVERSAL;;;;110000
01;03;;;LICUADORA MAX 1.75 LITROS GRIS 1500W BLSTPBRGR OSTER;BLSTPBRGR;09505;;488;203808253,8;116;0;0007;OSTER;;;;648000
01;03;;;LICUADORA OPTIMIX 500W ROJO LN277556 SAMURAI;LN277556;04490;;11;625267,8747;2;0;0002;SAMURAI;;;;95000
01;03;;;LICUADORA OPTIMIX PLUS 500W AZUL CIAN LN277456 SAMURAI;LN277456;01174;;18;1027791,658;0;0;0002;SAMURAI;;;;95000
01;03;;;LICUADORA OPTIMIX PLUS 500W BLANCA LN277156 SAMURAI;LN277156;01170;;39;2222123,648;1;0;0002;SAMURAI;;;;95000
01;03;;;LICUADORA OPTIMIX PLUS 500W LN277856 NEGRA SAMURAI;LN277856;01184;;18;1024619,923;3;0;0002;SAMURAI;;;;95000
01;03;;;LICUADORA OPTIMIX PLUS GRIS 500W LN277B56 SAMURAI;LN277B56;05265;;12;682938,357;6;0;0002;SAMURAI;;;;95000
01;03;;;LICUADORA OPTIMIX PLUS MAGENTA LN277756 SAMURAI;LN277756;02431;;8;455044,4151;1;0;0002;SAMURAI;;;;95000
01;03;;;LICUADORA OPTIMIX PLUS VIOLETA LN277656 SAMURAI;LN277656;01178;;3;170590,2038;2;0;0002;SAMURAI;;;;95000
01;03;;;LICUADORA PERSONAL HIGH MIX K-MVL700 KALLEY;K-MVL700;03617;;1;141473;0;0;0011;KALLEY;;;;222000
01;03;;;LICUADORA PORTATIL 380ML ZY-3S LA INDEPENDENCIA;ZY-3S;10102;;6;80672,28;0;0;0708;LA INDEPENDENCIA;;;;38000
01;03;;;LICUADORA PORTATIL RECARG. 50W A-806 NIATEC;A-806;10472;;5;126050,4;7;0;0099;NIATEC;;;;55000
01;03;;;LICUADORA PORTATIL RECARGABLE MC112 YIWU;MC112;10438;;4;83697,32;2;0;0740;YIWU;;;;48000
01;03;;;LICUADORA PRACTIMIX 2V PICATODO HE2819V VIOLET HOME ELEMENTS;HE2819V;07513;;1;62418,4933;0;0;0003;HOME ELEMENTS;;;;92000
01;03;;;LICUADORA PRACTIMIX MINT HE2819M - PICATODO HOME ELEMENTS;HE2819M;06057;;3;177552,7836;0;0;0003;HOME ELEMENTS;;;;86000
01;03;;;LICUADORA REVERSIBLE TACTIL 1.5LTS BLSTPYG1312XBG 700W OSTER;BLSTPYG1312XBG;08092;;1;313763,7863;1;0;0007;OSTER;;;;495000
01;03;;;LICUADORA ULTRA 600W L62070 INOX + VASO PICATODO UNIVERSAL;L62070;05728;;1;147249,0755;0;0;0010;UNIVERSAL;;;;230000
01;03;;;LICUADORA XPERT 2 LITROS BLST3BCPG-013 CTRL TEXT GRIS OSTER;BLST3BCPG-013;07358;;1;399244;0;0;0007;OSTER;;;;620000
01;03;;;LICUADORA XPERT 2 LITROS BLST3BRPG CTRL TEXT ROJA OSTER;BLST3BRPG-R;07357;;3;1139748;0;0;0007;OSTER;;;;590000
01;03;;;LICUADORA XPERT SERIES ROJA 1100W BLST3A-R2G OSTER;BLST3A-R2G;05104;;5;2104570,469;3;0;0007;OSTER;;;;650000
01;04;01;;CABINA AMPLIFICADA XL 15AT ACTIVA AUDIO POP;XL 15AT;04752;;2;701097,4;0;0;0098;AUDIO POP;;;;618000
01;04;01;;MINICOMPONENTE 2000W SC-AKX730PUK NG LED PANASONIC;SC-AKX730PUK;07597;;1;890194;0;0;0041;PANASONIC;;;;1380000
01;04;01;;MINICOMPONENTE 2200W SC-AKX930PUK PANASONIC;SC-AKX930PUK;07025;;1;1121396;0;0;0041;PANASONIC;;;;1735000
01;04;01;;MINICOMPONENTE 2350W 2USB BT CL87DCOLLLK LG;CL87DCOLLLK;04394;;3;3178992;0;0;0019;LG;;;;1640000
01;04;01;;MINICOMPONENTE 2900W USB2 BLUETOOTH AM FM CL88DCOLLPP LG;CL88DCOLLPP;04314;;1;1386555;0;0;0019;LG;;;;2145000
01;04;01;;MINICOMPONENTE 4000W MAX6500 BT/FM/USB PANASONIC;MAX6500;07594;;1;1771513;0;0;0041;PANASONIC;;;;2745000
01;04;01;;MINICOMPONENTE CL65DCOLLLK 950W RMS CL65  LG;CL65DCOLLLK;03579;;1;733614;0;0;0019;LG;;;;1135000
01;04;01;;MINICOMPONENTE EN TORRE MHC-V02 300W RMS SONY;MHC-V02;03588;;1;540429,5;0;0;0063;SONY;;;;1050000
01;04;01;;MINICOMPONENTE TORRE 550W BT-USB MHC-V73D SONY;MHC-V73D;10417;;2;2912033,58;0;0;0063;SONY;;;;2255000
01;04;01;;PARTY AUDIO MX-T40 300W SAMSUNG;MX-T40;06224;;3;1101385,71;0;0;0016;SAMSUNG;;;;570000
01;04;01;;TORRE DE SONIDO 1800W RNC9DCOLLLK USB-FM-BT LG;RNC9DCOLLLK;10337;;2;1892442;0;0;0019;LG;;;;1465000
01;04;01;;TORRE DE SONIDO 2000W UA90 URBAN AUDIO PANASONIC;UA90;07595;;1;1386471;0;0;0041;PANASONIC;;;;2145000
01;04;02;;BARRA DE SONIDO + SUBWOOFER 440W S60TR LG;S60TR;09827;;2;1643972;0;0;0019;LG;;;;1275000
01;04;02;;BARRA DE SONIDO + SUBWOOFER HW-S700D/ZL 250W SAMSUNG;HW-S700D/ZL;09826;;1;1067699;0;0;0016;SAMSUNG;;;;1655000
01;04;02;;BARRA DE SONIDO + SUBWOOFER K-ABS120 NG 120W KALLEY;K-ABS120;07040;;1;406778,52;2;0;0011;KALLEY;;;;642000
01;04;02;;BARRA DE SONIDO + SUBWOOFER S40T 300W LG;S40T;10187;;2;986318;0;0;0019;LG;;;;765000
01;04;02;;BARRA DE SONIDO 70W NT-P509 2.0 CANALES NIATEC;NT-P509;08484;;1;193277;0;0;0099;NIATEC;;;;325000
01;04;02;;BARRA DE SONIDO SMART 300 300W BOSE;SMART 300;07647;;1;1886842;0;0;0576;BOSE;;;;2920000
01;04;02;;BARRA DE SONIDO+SUBWOOFER 100W VSB-WS79HO VISIVO;VSB-WS79HO;10377;;2;510918,14;0;0;0174;VISIVO;;;;398000
01;04;02;;BARRA DE SONIDO+SUBWOOFER 2.1 380W SB190 JBL;SB190;09569;;1;850990;0;0;0577;JBL;;;;1332000
01;04;02;;TEATRO EN CASA 2.1 CANALES J5215 PREMIUM J&R;J5215;06265;;3;553613,4575;0;0;0387;J&R TECHNOLOGY;;;;305000
01;04;02;;TEATRO EN CASA 5.1 INCH 145W LINE RGB JAL-2030 JALTECH;JAL-2030;08809;;1;423453,6;0;0;0408;JALTECH;;;;660000
01;04;03;;"CABINA 12"" RECARGABLE NT-PB95 100W VULCAN MAX NIATEC";NT-PB95;09901;;1;605042,02;1;0;0099;NIATEC;;;;900000
01;04;03;;"CABINA 15"" 100W RECARGABLE AWSP15TK BT-USB-FM AIWA";AWSP15TK;09830;;1;654621;0;0;0633;AIWA;;;;1015000
01;04;03;;"CABINA ACTIVA 10"" 135W/RMS J5167 BT-USB J&R";J5167;09981;;1;463949,58;0;0;0387;J&R TECHNOLOGY;;;;720000
01;04;03;;"CABINA ACTIVA 10"" 175W J5232 PREDATOR J&R";J5232;07536;;1;579495,8;0;0;0387;J&R TECHNOLOGY;;;;930000
01;04;03;;"CABINA ACTIVA 10"" N10A 300W BETA THREE";N10A;07457;;2;1672270;0;0;0362;BETA 3;;;;1395000
01;04;03;;"CABINA ACTIVA 12"" PK112A 600W USB/BT/SD BEHRINGER";PK112A;06396;;1;558823;0;0;0494;BEHRINGER;;;;940000
01;04;03;;"CABINA ACTIVA 15"" 600W PRO15H-BT PROPHONIC";PRO15H-BT;10533;;1;882000;0;0;0549;PROPHONIC;;;;1420000
01;04;03;;"CABINA ACTIVA 15"" 600W PRO15H-JB PROPHONIC";PRO15H-JB;10532;;1;882000;1;0;0549;PROPHONIC;;;;1420000
01;04;03;;"CABINA ACTIVA 15"" PX1215AUL BT/USB/FM 300W AUDIO POP";PX1215AUL;06529;;1;491600;0;0;0098;AUDIO POP;;;;670000
01;04;03;;"CABINA ACTIVA 15""X2 490W RGB J5246 USB-BT J&R";J5246;10347;;1;971764,71;0;0;0387;J&R TECHNOLOGY;;;;1565000
01;04;03;;"CABINA ACTIVA 8"" 110W/RMS J5166 BT-USB J&R";J5166;09980;;1;352184,87;0;0;0387;J&R TECHNOLOGY;;;;545000
01;04;03;;"CABINA ALTAVOZ 15"" PASIVO N15 BETA THREE";N15;03863;;1;1012605;0;0;0362;BETA 3;;;;1690000
01;04;03;;CABINA ALTAVOZ PASIVA PSA-15 PRO DJ;PSA-15;05499;;2;552941,2;0;0;0361;PRO DJ;;;;505000
01;04;03;;CABINA ALTAVOZ PRO DJ WSF-215AUBR 500W/RMS 2X15 PRO DJ;WSF-215AUBR;03872;;2;2747899,667;1;0;0361;PRO DJ;;;;2355000
01;04;03;;"CABINA AMPLIFICADA 15"" PP-3115DJB 200RMS FM/BT/USB PROPHONIC";PP-3115DJB;07286;;3;2214000;0;0;0549;PROPHONIC;;;;1230000
01;04;03;;"CABINA AMPLIFICADA 15"" VX15A 600W BLUETOOTH BETA THREE";VX15A;08932;;2;3025218;0;0;0362;BETA 3;;;;2410000
01;04;03;;"CABINA AMPLIFICADA 15""X2 TW215A 1500W RMS BETA THREE";TW215A;08709;;2;5705884;0;0;0362;BETA 3;;;;4585000
01;04;03;;"CABINA AMPLIFICADA DOBLE 15""X2 PS-12215 LBT 350W PROPHONIC";PS-12215 LBT;07288;;1;966000;0;0;0549;PROPHONIC;;;;1610000
01;04;03;;CABINA AMPLIFICADA PEQ-15A 150W FM/BT/USB/TRIP PROPHONIC;PEQ-15A;07284;;1;535200;0;0;0549;PROPHONIC;;;;895000
01;04;03;;CABINA BAJO ACTIVO EB118A 500W 133DB BETA THREE;EB118A;07398;;1;2079832;0;0;0362;BETA 3;;;;3345000
01;04;03;;"CABINA DOBLE ACTIVA 2X15"" J5164 490W/RMS J&R";J5164;06536;;1;917478,99;0;0;0387;J&R TECHNOLOGY;;;;1475000
01;04;03;;"CABINA ELITE AMPLIFICADA 15"" 550W J5189 M/GRIS-NEGRA J&R";J5189;04501;;2;2254789,913;0;0;0387;J&R TECHNOLOGY;;;;1795000
01;04;03;;"CABINA PASIVA 15"" ASP-1500 375W BT-USB-SD AUDIO SOUND";ASP-1500;07365;;4;2084032;0;0;0560;AUDIO SOUND;;;;870000
01;04;03;;"CABINA PASIVA 15"" PIX15 TIPO PESADO 500W PROPHONIC";PIX15;08838;;3;1426140;0;0;0549;PROPHONIC;;;;750000
01;04;03;;CABINA PASIVA AMPLIFICADA 1100W T15A THUNDER BETA THREE;T15A;10461;;1;1890756;0;0;0362;BETA 3;;;;2990000
01;04;03;;"CABINA PASIVA AMPLIFICADA 15"" N15A 400W BETA THREE";N15A;04076;;1;1399159,75;0;0;0362;BETA 3;;;;2265000
01;04;03;;"PARLANTE 10"" 200W K-SPK200TLED NG + TRIPODE KALLEY";K-SPK200TLED;06242;;1;420084;0;0;0011;KALLEY;;;;650000
01;04;03;;"PARLANTE 15"" PA-15DC51 4800W SANKEY";PA-15DC51;02933;;1;442900;0;0;0149;SANKEY;;;;620000
01;04;03;;"PARLANTE 15""X2 K-SPK400 400W USB-BT-FM KALLEY";K-SPK400;08443;;1;747815;1;0;0011;KALLEY;;;;1160000
01;04;03;;"PARLANTE 6.5""X2 ONE BOX 200W RGB AWPOK100D AIWA";AWPOK100D;09831;;1;831093;0;0;0633;AIWA;;;;1288000
01;04;03;;PARLANTE 70W RECARGABLE AWS800BT AIWA;AWS800BT;09832;;1;301681;0;0;0633;AIWA;;;;468000
01;04;03;;"PARLANTE 8"" 50W K-SPK50X BT-SD-USB KALLEY";K-SPK50X;09119;;2;452706,8;1;0;0011;KALLEY;;;;360000
01;04;03;;"PARLANTE 8"" K-SPK30BL2 NG 30W LED KALLEY"; K-SPK30BL2 NG;05162;;1;169462,2;4;0;0011;KALLEY;;;;280000
01;04;03;;"PARLANTE 8"" RECARGABLE 30W ILUMINADO AWSP08TWL AIWA";AWSP08TWL;09829;;1;348740;0;0;0633;AIWA;;;;540000
01;04;03;;"PARLANTE ACTIVO 12"" J5231 PREDATOR 350W BT/USB J&R";J5231;08566;;1;766722,69;1;0;0387;J&R TECHNOLOGY;;;;1235000
01;04;03;;"PARLANTE ACTIVO 15"" PZ-1215AUB AUDIO POP";PZ-1215AUB;02060;;3;1312922,4;0;0;0098;AUDIO POP;;;;645000
01;04;03;;"PARLANTE ACTIVO 8"" J5233 150W PREDATOR BT/USB J&R";J5233;08567;;2;909411,76;0;0;0387;J&R TECHNOLOGY;;;;705000
01;04;03;;PARLANTE CON MICROFONO Y TRIPODE PY-1215AUB AUDIO POP;PY-1215AUB;04113;;1;437640,8;0;0;0098;AUDIO POP;;;;645000
01;04;03;;PARLANTE KB-SP015 CON TRIPODE RECARGABLE KROMBI;KB-SP015;03967;;1;407800;0;0;0106;KROMBI;;;;550000
01;04;03;;PARLANTE ONE BOX 300W AWPOK300D AIWA;AWPOK300D;09886;;1;1659664;0;0;0633;AIWA;;;;2570000
01;04;03;;PARLANTE PARTYBOX 320 NG 240W JBL;PARTYBOX 320;10184;;1;1844403;0;0;0577;JBL;;;;2855000
01;04;03;;PARLANTE PN -1212 PASIVO AUDIO POP;PS-1212X AUDIO POP;00338;;1;145600,002;0;0;0098;AUDIO POP;;;;420000
01;04;03;;PARLANTE PS-1215XBT AUDIO POP;PS-1215XBT;02059;;1;497737,82;0;0;0098;AUDIO POP;;;;770000
01;04;03;;PARLANTE RECARGABLE 15W  K-BSK15W KALLEY;K-BSK15W;05357;;2;268740;1;0;0011;KALLEY;;;;218000
01;04;03;;"PARLANTE RECARGABLE 8"" 80W/RMS RECARGABLE  J5159 J&R";J5159;04163;;1;365546,22;0;0;0387;J&R TECHNOLOGY;;;;568000
01;04;03;;PARTY AUDIO MX-T50 500W SAMSUNG;MX-T50;05128;;2;1227790;0;0;0016;SAMSUNG;;;;950000
01;04;03;;"SISTEMA DE AUDIO ACTIVO BT1500 800W 15""+2.75""X6 BETA THREE";BT1500;06395;;1;1894958;0;0;0362;BETA 3;;;;3160000
01;04;03;;"SISTEMA DE SONIDO 2.1 500W SARV 500 12""X2(4X4"") PROPHONIC";SARV 500;07289;;1;1080000;0;0;0549;PROPHONIC;;;;1800000
01;04;03;;"SUBWOOFER ACTIVO 12""X2 T212BA 2500W RMS BETA THREE";T212BA;08711;;2;4941178;0;0;0362;BETA 3;;;;4040000
01;04;03;;"SUBWOOFER ACTIVO 15"" WSF-15SA 450W PRO DJ";WSF-15SA;06394;;2;1924370;0;0;0361;PRO DJ;;;;1555000
01;04;03;;"SUBWOOFER ACTIVO 18"" WSF-18SA 490W PRO DJ";WSF-18SA;06393;;2;2126052;0;0;0361;PRO DJ;;;;1710000
01;04;04;;AUDIFONO V8 BLUETOOTH NIATEC;V8;06945;;1;3046;0;0;0099;NIATEC;;;;46500
01;04;04;;AUDIFONOS DIADEMA INALAMBRICOS K-AN2 NG KALLEY;K-AN2;09153;;1;100756;0;0;0011;KALLEY;;;;165000
01;04;04;;BOCINA PORTATIL 50W AWS600BT BTRGB AIWA;AWS600BT;08927;;1;281547;0;0;0633;AIWA;;;;436000
01;04;04;;BOCINA RECARGABLE 90W AWS1000BT RGB AIWA;AWS1000BT;08955;;1;399160;1;0;0633;AIWA;;;;620000
01;04;04;;DIADEMA AUDIFONOS T520BT ON EAR BLANCO JBL;T520BT;09824;;2;260614;0;0;0577;JBL;;;;210000
01;04;04;;LAMPARA CON PARLANTE 10W BT-USB-SD BT258 NIATEC;BT258;09353;;3;163203;0;0;0099;NIATEC;;;;92000
01;04;04;;"MEGAFONO 5"" XB-53 20W USB/MP3/BT PROPHONIC";XB-53;07293;;2;54169,1667;1;0;0549;PROPHONIC;;;;88000
01;04;04;;"MEGAFONO 6"" XB-73 SG BTG 25W USB/BT/MP3 PROPHONIC";XB-73 SG BTG;07294;;3;169333,125;4;0;0549;PROPHONIC;;;;110000
